catg,time,delta_times
21939,21984,5.0
21939,22015,1.0
21939,21965,1.0
21678,21950,2.0
21690,22044,1.0
21890,21999,1.0
21925,22009,1.0
21892,21998,1.0
21763,22100,1.0
21909,22078,1.0
21685,22083,1.0
21909,21960,1.0
21749,21983,1.0
21836,22069,2.0
21905,22021,1.0
21905,21970,5.0
21725,22085,1.0
21669,21962,1.0
21923,22039,3.0
21641,22110,1.0
21734,22067,2.0
21792,22048,1.0
21804,22085,1.0
21792,21949,1.0
21764,22060,2.0
21941,22008,2.0
21764,22036,1.0
21870,22013,1.0
21748,22022,1.0
21931,21997,2.0
21717,22042,1.0
21784,22112,2.0
21868,22013,1.0
21931,21973,3.0
21931,21976,1.0
21931,22050,1.0
21868,22010,1.0
21785,22013,1.0
21698,21994,1.0
21642,22081,1.0
21636,22104,1.0
21809,22112,2.0
21870,22114,1.0
21674,22019,1.0
21790,21957,1.0
21790,22005,1.0
21930,22011,1.0
21790,22053,1.0
21921,22059,1.0
21875,21965,2.0
21921,21992,2.0
21765,22007,1.0
21875,21987,2.0
21717,22060,2.0
21620,21947,1.0
21747,22054,14.0
21684,22045,2.0
21614,22007,1.0
21662,21991,1.0
21710,22024,1.0
21802,21988,1.0
21791,22013,1.0
21844,22100,1.0
21820,22109,1.0
21748,22075,2.0
21899,21951,1.0
21608,22037,1.0
21825,21947,2.0
21652,22059,1.0
21760,22086,2.0
21880,21960,1.0
21880,21966,1.0
21757,21989,3.0
21715,22010,1.0
21635,22023,2.0
21635,21974,1.0
21635,21951,1.0
21899,22006,1.0
21899,22078,1.0
21899,21958,1.0
21899,21960,1.0
21741,22008,1.0
21749,22078,1.0
21922,22108,1.0
21676,22031,1.0
21885,21962,2.0
21798,22090,1.0
21627,21962,2.0
21676,22037,1.0
21846,22056,1.0
21767,22056,1.0
21836,21973,1.0
21659,22019,3.0
21908,22064,1.0
21946,22109,1.0
21653,21973,1.0
21761,21966,1.0
21646,21985,1.0
21764,22020,1.0
21765,22040,2.0
21776,21956,1.0
21771,21992,1.0
21620,22065,1.0
21764,21993,2.0
21903,22022,1.0
21903,22091,1.0
21613,22005,1.0
21848,22065,3.0
21871,21965,2.0
21921,21963,1.0
21616,21959,1.0
21906,22005,1.0
21641,21988,2.0
21790,22032,1.0
21727,22029,1.0
21754,22017,1.0
21754,22015,1.0
21750,21979,1.0
21821,22007,2.0
21720,21976,1.0
21636,21976,2.0
21739,21976,1.0
21623,22096,1.0
21711,22090,1.0
21732,21984,3.0
21754,22111,1.0
21878,22104,1.0
21629,22069,1.0
21699,22066,1.0
21925,22066,2.0
21855,22068,1.0
21873,22034,1.0
21873,22012,1.0
21673,22109,1.0
21659,21986,2.0
21790,22089,2.0
21734,22061,4.0
21787,21988,2.0
21811,22076,1.0
21741,22045,1.0
21853,22102,1.0
21710,22048,1.0
21813,22085,1.0
21640,21966,1.0
21899,21978,1.0
21695,21957,1.0
21702,21957,9.0
21702,21958,3.0
21702,21978,1.0
21695,22003,1.0
21695,22004,1.0
21691,21985,1.0
21748,22026,2.0
21637,22069,3.0
21885,21983,1.0
21925,22015,1.0
21650,22063,2.0
21847,22015,2.0
21744,22011,1.0
21921,21947,2.0
21759,22058,2.0
21759,21964,1.0
21746,22068,1.0
21825,21948,1.0
21907,22109,1.0
21770,22105,1.0
21653,22045,2.0
21851,21989,1.0
21747,22087,1.0
21747,21947,1.0
21652,22090,1.0
21814,21969,1.0
21753,21949,1.0
21809,22034,1.0
21646,21989,1.0
21742,21969,1.0
21881,22056,1.0
21895,22058,1.0
21895,22009,2.0
21765,22042,2.0
21701,22061,1.0
21805,22090,2.0
21806,22067,1.0
21726,22049,1.0
21933,22022,2.0
21741,22110,1.0
21703,22055,1.0
21906,22081,4.0
21674,21985,1.0
21906,22055,1.0
21814,22081,1.0
21728,22111,1.0
21875,21966,3.0
21728,21966,1.0
21836,21957,2.0
21840,22074,2.0
21744,22041,1.0
21744,22090,1.0
21756,21979,1.0
21627,22087,1.0
21608,21963,1.0
21608,22005,1.0
21608,22057,2.0
21936,22058,1.0
21909,21962,1.0
21936,22057,1.0
21909,22033,1.0
21707,22090,1.0
21859,22020,1.0
21650,22032,3.0
21919,22061,1.0
21717,21984,2.0
21848,22043,1.0
21710,22097,2.0
21652,22035,1.0
21732,21989,1.0
21936,22074,1.0
21721,22092,1.0
21676,21959,1.0
21754,21973,1.0
21620,22111,1.0
21717,22056,1.0
21717,22080,1.0
21875,22096,1.0
21717,21959,3.0
21717,21960,4.0
21728,22015,2.0
21625,22014,2.0
21790,22039,2.0
21933,22096,2.0
21654,21995,3.0
21633,22104,1.0
21638,21978,1.0
21931,22069,2.0
21931,22046,1.0
21888,22018,1.0
21720,21975,1.0
21931,21974,4.0
21931,22022,2.0
21931,22070,2.0
21604,22082,1.0
21931,22089,2.0
21833,22049,1.0
21833,22086,1.0
21865,21965,1.0
21607,22113,1.0
21874,22067,1.0
21646,22054,1.0
21646,22056,1.0
21646,22030,3.0
21659,21972,2.0
21690,21955,1.0
21930,22019,1.0
21654,22020,1.0
21702,21988,3.0
21748,21951,3.0
21702,22051,1.0
21829,22033,1.0
21843,22034,1.0
21717,21957,3.0
21705,22045,1.0
21638,21991,6.0
21850,21996,1.0
21904,22063,1.0
21814,22041,1.0
21638,21989,1.0
21756,22006,4.0
21869,21947,1.0
21726,21974,1.0
21616,21988,1.0
21616,22007,1.0
21853,21981,1.0
21848,22006,1.0
21848,21958,2.0
21926,22057,1.0
21926,21988,1.0
21640,21959,1.0
21619,21995,3.0
21676,22064,2.0
21782,22077,3.0
21603,22007,1.0
21784,22029,1.0
21844,22076,1.0
21844,21994,1.0
21779,22049,1.0
21732,21962,2.0
21833,22069,1.0
21703,22096,1.0
21814,22076,1.0
21619,22113,3.0
21922,22019,1.0
21756,22091,1.0
21942,22042,1.0
21710,21950,2.0
21790,21966,1.0
21834,21975,2.0
21623,21965,2.0
21813,22082,1.0
21911,22035,1.0
21665,22042,1.0
21710,21976,5.0
21787,22009,3.0
21685,21987,1.0
21734,22085,1.0
21607,21996,2.0
21907,22002,1.0
21716,22114,1.0
21884,22016,1.0
21926,22078,1.0
21737,22047,1.0
21813,22012,1.0
21681,21992,1.0
21875,21953,1.0
21762,21962,2.0
21762,22014,4.0
21762,22058,3.0
21762,22037,3.0
21762,21990,3.0
21762,22044,1.0
21759,21972,1.0
21930,21972,1.0
21909,21984,1.0
21909,22079,1.0
21906,22054,2.0
21792,22088,3.0
21909,22109,1.0
21786,21960,1.0
21892,21983,2.0
21820,22104,1.0
21835,22031,1.0
21836,22103,1.0
21790,22042,2.0
21806,22098,1.0
21769,21985,2.0
21699,21985,1.0
21820,21960,1.0
21772,22002,1.0
21788,22013,1.0
21939,22068,1.0
21652,22070,1.0
21623,22041,1.0
21638,22038,1.0
21939,22033,1.0
21940,22082,1.0
21744,22055,1.0
21803,22065,2.0
21841,22108,1.0
21630,21983,1.0
21670,22018,1.0
21809,22113,1.0
21862,22098,3.0
21740,22060,1.0
21644,21994,1.0
21828,21960,1.0
21668,21969,1.0
21621,22105,3.0
21823,21967,1.0
21870,22060,1.0
21870,21986,1.0
21603,22092,1.0
21912,22058,1.0
21934,22077,1.0
21762,22012,5.0
21939,22019,2.0
21899,21950,1.0
21797,21962,3.0
21702,22010,3.0
21630,22000,1.0
21711,22006,1.0
21711,22019,1.0
21848,22014,1.0
21750,21983,1.0
21926,22007,3.0
21644,22054,1.0
21925,22037,1.0
21680,21967,1.0
21940,22015,2.0
21680,21966,1.0
21632,21964,1.0
21940,22028,1.0
21790,22020,1.0
21833,22089,1.0
21833,22000,1.0
21677,22087,1.0
21780,22108,1.0
21669,22019,1.0
21630,21954,2.0
21625,21962,1.0
21720,22081,1.0
21846,22114,1.0
21874,21965,1.0
21763,22107,3.0
21833,22016,2.0
21869,21966,1.0
21867,21967,1.0
21699,22031,1.0
21699,22079,1.0
21699,21981,1.0
21907,22027,1.0
21702,21992,1.0
21702,22100,2.0
21702,22112,2.0
21889,22085,2.0
21772,21997,1.0
21772,22068,1.0
21626,22102,1.0
21782,21947,2.0
21890,22082,3.0
21806,21981,1.0
21887,21991,1.0
21738,22092,1.0
21754,22014,1.0
21754,22013,1.0
21921,21973,1.0
21618,22056,1.0
21618,22101,2.0
21876,22064,1.0
21840,22050,2.0
21802,22080,1.0
21886,22096,1.0
21603,21987,2.0
21747,22030,16.0
21747,21982,24.0
21747,21958,14.0
21747,22010,3.0
21747,22006,16.0
21747,22007,2.0
21747,21962,1.0
21729,21987,1.0
21747,22034,1.0
21747,22008,2.0
21922,21971,1.0
21734,21965,4.0
21628,22085,1.0
21717,21962,3.0
21747,22053,2.0
21747,22005,2.0
21747,22057,1.0
21747,22029,2.0
21747,22055,2.0
21747,22009,2.0
21731,22018,1.0
21731,22077,5.0
21731,22006,1.0
21731,21958,1.0
21731,21980,1.0
21715,21988,1.0
21731,21960,1.0
21731,22004,1.0
21731,22110,4.0
21615,22013,1.0
21639,22109,1.0
21618,21953,1.0
21615,22032,1.0
21930,21966,1.0
21905,22101,2.0
21905,22055,6.0
21734,22037,4.0
21681,22075,1.0
21670,22083,1.0
21888,22045,1.0
21657,21948,1.0
21815,21959,1.0
21676,21969,1.0
21633,22029,2.0
21690,22019,1.0
21675,22020,1.0
21675,22066,1.0
21668,21949,1.0
21699,22080,1.0
21809,21963,1.0
21774,22061,3.0
21767,22068,2.0
21859,22086,1.0
21859,21990,2.0
21889,22088,1.0
21906,22059,1.0
21799,22074,1.0
21797,22065,1.0
21928,22109,1.0
21895,22082,1.0
21895,22065,1.0
21807,21981,19.0
21807,22077,7.0
21889,22041,1.0
21889,22110,1.0
21895,22086,1.0
21895,22012,1.0
21895,21958,1.0
21628,22064,1.0
21895,22063,1.0
21813,22087,1.0
21869,22039,1.0
21739,22002,1.0
21784,21950,1.0
21730,22063,1.0
21764,21996,2.0
21764,21947,1.0
21764,22089,1.0
21792,22069,2.0
21792,22102,2.0
21792,21948,1.0
21792,21973,1.0
21792,22021,1.0
21792,22046,1.0
21792,22061,2.0
21792,21966,1.0
21792,22072,1.0
21792,22041,2.0
21792,22007,3.0
21792,22028,1.0
21640,21982,1.0
21895,21992,1.0
21895,22085,2.0
21895,21947,2.0
21895,22113,1.0
21784,22034,1.0
21805,22040,1.0
21859,22058,1.0
21811,21947,2.0
21725,22113,1.0
21791,22012,1.0
21741,21964,1.0
21838,22092,1.0
21668,21991,1.0
21676,22106,1.0
21676,22007,1.0
21676,22088,1.0
21676,22056,1.0
21636,22060,1.0
21799,22062,2.0
21629,21985,1.0
21629,22009,1.0
21939,22034,1.0
21828,22083,1.0
21795,22070,1.0
21720,22023,1.0
21823,22042,1.0
21715,21966,1.0
21795,21997,1.0
21918,21975,1.0
21853,22040,1.0
21909,22054,1.0
21707,22066,1.0
21674,22063,1.0
21756,22046,1.0
21809,22107,2.0
21779,21951,1.0
21624,21952,1.0
21624,21956,1.0
21614,22028,1.0
21614,22052,3.0
21614,21957,1.0
21614,21981,1.0
21614,22004,1.0
21614,22077,1.0
21728,22082,2.0
21686,22028,1.0
21614,21983,1.0
21921,22107,1.0
21756,22009,1.0
21702,21981,5.0
21799,21972,1.0
21907,22005,2.0
21682,22092,1.0
21648,21972,1.0
21629,21994,1.0
21649,22114,1.0
21931,22092,1.0
21813,22018,1.0
21639,21959,1.0
21720,21984,1.0
21872,22019,1.0
21921,21987,2.0
21880,22018,1.0
21802,22059,1.0
21757,22096,1.0
21767,22081,1.0
21929,22039,1.0
21929,21993,1.0
21804,22010,1.0
21717,21988,2.0
21814,22087,1.0
21876,21988,11.0
21703,22083,1.0
21876,22038,3.0
21890,22074,1.0
21876,21989,7.0
21876,21990,3.0
21806,22066,1.0
21940,22040,2.0
21856,22020,1.0
21805,22043,1.0
21932,21996,1.0
21945,22061,1.0
21945,22018,1.0
21862,21953,1.0
21824,22053,5.0
21707,21965,2.0
21667,22086,4.0
21717,22036,1.0
21614,22009,1.0
21926,21947,1.0
21655,22110,1.0
21749,22083,2.0
21639,22090,1.0
21780,22083,1.0
21674,21961,1.0
21923,22092,1.0
21790,22092,1.0
21796,21970,1.0
21762,22035,1.0
21762,22081,1.0
21762,21986,2.0
21733,22025,1.0
21875,22050,1.0
21629,21991,2.0
21848,22020,1.0
21848,21962,1.0
21848,22087,1.0
21848,22019,2.0
21765,22016,1.0
21840,22020,2.0
21750,22082,1.0
21769,22043,3.0
21761,22007,1.0
21814,22099,1.0
21750,22086,3.0
21756,22028,1.0
21702,22087,4.0
21681,22105,1.0
21728,22064,1.0
21765,22084,2.0
21681,22055,1.0
21925,21950,1.0
21673,21960,2.0
21876,21985,1.0
21805,22017,2.0
21654,22110,1.0
21862,22093,2.0
21836,21972,1.0
21660,22108,1.0
21732,22031,1.0
21732,22091,1.0
21909,22010,1.0
21690,21998,1.0
21601,22095,1.0
21717,22083,1.0
21788,22113,1.0
21879,22099,1.0
21715,22040,2.0
21936,21987,1.0
21823,22064,2.0
21617,22106,1.0
21799,21982,1.0
21778,21970,1.0
21705,21972,2.0
21646,22110,1.0
21684,21964,1.0
21749,22103,1.0
21638,21975,1.0
21847,22010,1.0
21907,22050,1.0
21682,22106,1.0
21682,22082,1.0
21943,22042,1.0
21817,22055,2.0
21639,21992,1.0
21778,22010,1.0
21714,22010,1.0
21866,22079,1.0
21636,22041,2.0
21636,21993,4.0
21667,21990,2.0
21636,22079,2.0
21636,21969,2.0
21636,21966,1.0
21636,21991,4.0
21636,21967,2.0
21636,22039,2.0
21923,22091,1.0
21923,22011,2.0
21604,22015,1.0
21604,21988,1.0
21753,22091,1.0
21604,22055,1.0
21604,21948,1.0
21604,22007,1.0
21604,21991,1.0
21681,22009,1.0
21752,22006,1.0
21786,22006,2.0
21933,22073,1.0
21933,22074,1.0
21922,22048,1.0
21619,22083,1.0
21843,22067,1.0
21806,22104,1.0
21655,21961,1.0
21868,22006,1.0
21699,22084,1.0
21820,22008,1.0
21919,22060,4.0
21919,21967,1.0
21887,22040,1.0
21679,22042,1.0
21678,22000,1.0
21702,22085,2.0
21702,21961,3.0
21702,21983,3.0
21702,22008,3.0
21702,22057,1.0
21702,22079,5.0
21702,21982,4.0
21702,22032,3.0
21702,22054,1.0
21702,21984,2.0
21702,22056,2.0
21702,22031,3.0
21702,21960,1.0
21702,22105,3.0
21702,22055,5.0
21702,22030,3.0
21702,22006,4.0
21650,22067,1.0
21702,22005,3.0
21702,22103,2.0
21784,21995,1.0
21601,22066,1.0
21702,22077,4.0
21702,22058,2.0
21795,22072,1.0
21813,21983,1.0
21813,22006,1.0
21630,22006,1.0
21942,22035,1.0
21786,22099,1.0
21702,21948,2.0
21702,21990,2.0
21667,22068,4.0
21686,22061,2.0
21846,22082,1.0
21715,22055,1.0
21690,21994,1.0
21640,22100,1.0
21913,22038,1.0
21782,21949,1.0
21651,21969,1.0
21936,22066,1.0
21792,22062,1.0
21711,21995,1.0
21784,22063,1.0
21713,22099,1.0
21695,21979,1.0
21791,22083,1.0
21890,21996,3.0
21687,22039,1.0
21863,21997,1.0
21640,22000,3.0
21880,22012,1.0
21662,21996,1.0
21607,22023,1.0
21674,22033,2.0
21846,22088,1.0
21673,21965,1.0
21924,22106,1.0
21654,22012,1.0
21633,22086,1.0
21607,22098,1.0
21868,22086,1.0
21633,22064,3.0
21607,22071,2.0
21654,22042,1.0
21656,21974,1.0
21800,22059,1.0
21930,22020,1.0
21930,21965,1.0
21813,22014,1.0
21813,22033,1.0
21930,21973,2.0
21930,22087,1.0
21921,22080,1.0
21639,22038,1.0
21632,22012,1.0
21685,22014,2.0
21702,22039,1.0
21641,21967,1.0
21663,22082,3.0
21765,22043,1.0
21635,22025,2.0
21813,22056,1.0
21835,22009,1.0
21756,22077,1.0
21887,22105,2.0
21786,21998,1.0
21838,22093,1.0
21618,22091,2.0
21770,22080,1.0
21770,22033,1.0
21663,22034,1.0
21607,22099,2.0
21734,22090,2.0
21870,21992,1.0
21881,22063,1.0
21814,22035,1.0
21629,21984,1.0
21826,21997,1.0
21917,22082,1.0
21623,22012,1.0
21772,22052,2.0
21747,21969,1.0
21909,22076,1.0
21813,22076,1.0
21633,22027,1.0
21633,21980,1.0
21633,22077,1.0
21633,21979,4.0
21633,21981,2.0
21633,22052,2.0
21633,22076,3.0
21857,21955,1.0
21633,22100,2.0
21633,22051,1.0
21938,21982,1.0
21625,22013,1.0
21887,22047,1.0
21611,22093,1.0
21780,22092,1.0
21772,22087,1.0
21825,22065,1.0
21617,22113,2.0
21737,22002,1.0
21889,22015,1.0
21895,21986,1.0
21739,22027,5.0
21739,22098,1.0
21739,21947,1.0
21739,21948,1.0
21853,22087,1.0
21777,22110,1.0
21728,22039,1.0
21728,22068,1.0
21611,21965,1.0
21728,22109,1.0
21699,22081,1.0
21613,22011,1.0
21608,22007,1.0
21674,22104,1.0
21613,21988,1.0
21895,22044,3.0
21895,21972,2.0
21727,22071,1.0
21762,21965,4.0
21762,21963,1.0
21768,22033,1.0
21603,22085,3.0
21824,22030,1.0
21824,22005,2.0
21654,22053,1.0
21813,22034,1.0
21681,22109,1.0
21681,22012,1.0
21853,22062,1.0
21681,21960,1.0
21756,22105,1.0
21625,22079,1.0
21806,22064,7.0
21654,21947,2.0
21777,22109,1.0
21750,22104,1.0
21674,21970,1.0
21938,22039,1.0
21811,22019,1.0
21701,22082,1.0
21922,22073,2.0
21750,21986,1.0
21749,22114,1.0
21654,22094,1.0
21925,22111,1.0
21867,21992,1.0
21732,22045,1.0
21843,22093,2.0
21843,22094,1.0
21885,21950,2.0
21913,21950,1.0
21744,22015,1.0
21681,22013,1.0
21612,22079,3.0
21612,22043,2.0
21612,22089,1.0
21612,22095,1.0
21646,21970,1.0
21646,21992,1.0
21767,22040,4.0
21851,22032,1.0
21851,22038,1.0
21614,22086,1.0
21762,22066,1.0
21762,22019,1.0
21802,22061,2.0
21791,22009,1.0
21720,21960,1.0
21821,21958,3.0
21695,22023,2.0
21779,22048,2.0
21750,22087,1.0
21802,22064,1.0
21802,21964,1.0
21737,22076,1.0
21779,21952,3.0
21737,22101,2.0
21603,22058,1.0
21933,21974,1.0
21792,21951,1.0
21730,22061,3.0
21604,21987,1.0
21756,22106,2.0
21654,22043,1.0
21742,21965,1.0
21802,22020,1.0
21805,22012,3.0
21863,22021,2.0
21909,21965,1.0
21709,22002,2.0
21709,22050,1.0
21824,22084,1.0
21679,22019,1.0
21679,22066,1.0
21632,21958,1.0
21733,22052,2.0
21608,22107,1.0
21608,22031,1.0
21868,21969,1.0
21654,22114,1.0
21868,22084,1.0
21888,22054,1.0
21823,22086,1.0
21927,22061,1.0
21778,22055,1.0
21738,22028,1.0
21799,22081,1.0
21666,21979,1.0
21923,21948,2.0
21756,22036,1.0
21618,22034,1.0
21787,21985,1.0
21836,22070,1.0
21833,22020,1.0
21708,22045,1.0
21709,22083,1.0
21709,21957,1.0
21709,21995,1.0
21620,21953,1.0
21727,22050,1.0
21834,22072,1.0
21709,22036,1.0
21709,22060,1.0
21843,21960,1.0
21653,22100,1.0
21653,22102,1.0
21739,22025,1.0
21819,22036,2.0
21629,22007,1.0
21783,21977,1.0
21604,21967,1.0
21940,22041,1.0
21699,22056,1.0
21763,22074,1.0
21644,21966,1.0
21643,22113,1.0
21667,22069,3.0
21928,22044,1.0
21641,22083,1.0
21825,22088,1.0
21856,22090,1.0
21894,22034,1.0
21629,21993,1.0
21733,22031,2.0
21702,21956,1.0
21702,22028,2.0
21702,22052,2.0
21702,22101,1.0
21702,22029,2.0
21702,21963,4.0
21702,22063,1.0
21643,22064,1.0
21907,22097,1.0
21941,22015,1.0
21763,21966,2.0
21662,22013,1.0
21711,22039,5.0
21718,22099,1.0
21711,22099,1.0
21636,21968,1.0
21809,22064,1.0
21615,21970,1.0
21740,22079,1.0
21662,22064,1.0
21826,21986,1.0
21756,22087,1.0
21909,22034,1.0
21763,22024,1.0
21871,21964,2.0
21903,21974,1.0
21643,22018,1.0
21643,21972,1.0
21643,22092,2.0
21923,21959,2.0
21884,22012,1.0
21821,22006,8.0
21702,22062,1.0
21863,22044,1.0
21604,22083,2.0
21751,22088,1.0
21608,22019,2.0
21670,22062,1.0
21910,22026,1.0
21618,22093,1.0
21731,22079,1.0
21821,22016,5.0
21647,22055,4.0
21620,21957,1.0
21640,22083,1.0
21740,21972,1.0
21794,22097,1.0
21794,22106,1.0
21705,21968,1.0
21633,22005,1.0
21615,22068,1.0
21615,22044,1.0
21923,22062,3.0
21832,22033,1.0
21921,22010,3.0
21765,22003,1.0
21635,22026,1.0
21635,21976,2.0
21872,22109,1.0
21802,22016,1.0
21770,22019,1.0
21748,21949,3.0
21718,21997,1.0
21718,22091,1.0
21718,21947,1.0
21633,21972,1.0
21923,22008,1.0
21824,21948,1.0
21834,22047,3.0
21688,22050,1.0
21834,22049,1.0
21645,22101,1.0
21640,22002,1.0
21656,21999,2.0
21758,22084,1.0
21925,22072,1.0
21870,22039,1.0
21671,22107,1.0
21639,22015,1.0
21732,21958,4.0
21732,22057,2.0
21732,22054,1.0
21863,22006,1.0
21787,22057,1.0
21690,21972,1.0
21728,22016,1.0
21728,22050,1.0
21728,22075,1.0
21640,21969,1.0
21790,22083,1.0
21862,22048,1.0
21761,22060,1.0
21737,22094,1.0
21770,22103,1.0
21711,21996,1.0
21767,21959,1.0
21739,22075,1.0
21739,22023,1.0
21739,22000,1.0
21739,22024,1.0
21821,22107,1.0
21711,22018,1.0
21834,21977,1.0
21809,22051,1.0
21798,22099,1.0
21811,22050,2.0
21601,22079,1.0
21772,21972,1.0
21690,21996,1.0
21867,22081,1.0
21862,22001,1.0
21867,21989,1.0
21867,22031,2.0
21646,21988,1.0
21888,22073,1.0
21813,21968,1.0
21824,22043,1.0
21677,22057,1.0
21635,22047,2.0
21835,22047,1.0
21881,22106,1.0
21601,22053,2.0
21601,22015,2.0
21756,22083,1.0
21601,21970,1.0
21601,22004,1.0
21601,22016,1.0
21715,21987,1.0
21636,22069,1.0
21802,22081,1.0
21841,22048,1.0
21795,22089,1.0
21909,22102,1.0
21691,22038,1.0
21882,21993,1.0
21792,21997,1.0
21645,22000,1.0
21607,22014,2.0
21790,22090,3.0
21938,21963,2.0
21911,21989,1.0
21642,22102,1.0
21732,22110,1.0
21765,21985,1.0
21639,22039,1.0
21711,22036,1.0
21805,22081,4.0
21805,22104,1.0
21805,22083,1.0
21645,22100,1.0
21805,22112,1.0
21936,21969,1.0
21805,22106,3.0
21782,22019,1.0
21867,22084,2.0
21907,22052,1.0
21791,21985,1.0
21620,22055,1.0
21891,22032,1.0
21846,22014,1.0
21843,22008,1.0
21625,21993,2.0
21629,21980,1.0
21942,21964,1.0
21629,21965,1.0
21870,21961,1.0
21654,21964,1.0
21865,22008,1.0
21921,21981,1.0
21710,22021,1.0
21807,22060,1.0
21702,21980,1.0
21702,21998,1.0
21829,22078,1.0
21640,22011,1.0
21756,22107,1.0
21732,21964,1.0
21658,22063,1.0
21658,22064,1.0
21658,22017,1.0
21801,22031,1.0
21678,21977,1.0
21612,22008,2.0
21823,22085,1.0
21612,21960,1.0
21682,22063,1.0
21612,21964,1.0
21850,22070,2.0
21612,21985,1.0
21850,21972,1.0
21612,21987,1.0
21842,22046,1.0
21654,21972,1.0
21612,22057,1.0
21612,22039,1.0
21666,22054,1.0
21870,22080,1.0
21762,22005,1.0
21901,22009,1.0
21754,22020,1.0
21767,21966,1.0
21607,22090,2.0
21607,22029,1.0
21938,21947,1.0
21907,21959,2.0
21633,21971,1.0
21667,22020,1.0
21852,21968,1.0
21852,21966,1.0
21734,22057,2.0
21908,22034,1.0
21821,21960,4.0
21908,21989,1.0
21908,22038,1.0
21908,22013,1.0
21908,22041,1.0
21908,22014,1.0
21607,21975,2.0
21603,22110,4.0
21876,22041,1.0
21696,21981,2.0
21748,22004,2.0
21747,21991,1.0
21921,21996,1.0
21921,22007,1.0
21636,22042,2.0
21895,22004,1.0
21802,22085,1.0
21630,22024,2.0
21858,22058,1.0
21909,22015,1.0
21858,22070,1.0
21858,22089,1.0
21850,21993,1.0
21850,21992,1.0
21702,22035,1.0
21702,21987,1.0
21915,22071,1.0
21750,21991,1.0
21895,22088,1.0
21762,22034,3.0
21895,22015,2.0
21637,22082,1.0
21925,21984,1.0
21732,22104,1.0
21859,22088,1.0
21763,22030,1.0
21694,22082,1.0
21853,21947,1.0
21607,21977,1.0
21849,22092,1.0
21685,22010,1.0
21645,22097,1.0
21906,22062,1.0
21674,22066,1.0
21700,22033,1.0
21700,22061,1.0
21812,22067,1.0
21858,22110,1.0
21858,21948,1.0
21858,21966,1.0
21858,21973,1.0
21826,22020,2.0
21707,21994,1.0
21826,22108,2.0
21826,22110,1.0
21656,21995,1.0
21633,22097,1.0
21923,21992,1.0
21603,22096,1.0
