user,poi,delta_times
6209,16385,3.0
6209,12721,3.0
6209,20449,1.0
6209,13337,1.0
6209,7688,1.0
6209,10217,1.0
6209,16734,1.0
6209,19026,1.0
6209,11966,1.0
6210,14124,1.0
6210,7418,1.0
6210,12928,1.0
6211,19080,1.0
6211,13451,1.0
6211,14627,1.0
6211,18606,3.0
6211,20724,2.0
6211,13342,1.0
6211,9731,2.0
6211,17650,1.0
6211,10955,1.0
6211,10261,1.0
6211,15537,1.0
6212,12928,1.0
6213,21386,1.0
6213,16591,2.0
6213,7455,1.0
6213,8820,1.0
6213,18606,1.0
6213,9238,1.0
6213,11072,1.0
6213,17250,1.0
6213,7672,1.0
6213,13847,1.0
6214,16178,1.0
6214,12199,1.0
6215,19560,2.0
6215,20434,6.0
6215,15234,2.0
6215,14906,27.0
6215,20760,3.0
6215,17868,2.0
6215,14320,1.0
6215,10054,1.0
6215,11190,4.0
6215,9222,1.0
6215,7744,1.0
6215,20293,2.0
6215,10958,2.0
6215,13227,1.0
6215,13828,2.0
6216,20598,7.0
6216,9297,1.0
6216,8679,2.0
6216,8214,1.0
6216,14873,1.0
6216,10863,1.0
6216,7627,1.0
6216,9546,1.0
6216,17373,2.0
6216,14885,1.0
6216,11356,1.0
6216,20829,1.0
6216,15962,2.0
6216,20711,1.0
6216,14702,1.0
6217,11557,1.0
6217,9685,1.0
6218,10818,1.0
6218,9059,1.0
6218,13556,1.0
6218,20980,1.0
6218,11938,1.0
6219,16081,1.0
6219,15178,2.0
6219,8109,1.0
6219,19669,1.0
6220,11541,1.0
6220,17851,1.0
6220,16585,1.0
6221,11133,1.0
6221,13991,1.0
6221,16511,1.0
6221,7086,3.0
6221,14141,1.0
6221,8331,1.0
6221,8271,1.0
6221,10876,1.0
6221,12213,1.0
6221,20281,1.0
6221,13168,10.0
6221,20823,1.0
6221,12551,1.0
6221,8963,1.0
6221,12756,1.0
6221,10379,1.0
6221,15645,1.0
6221,11386,1.0
6221,13140,1.0
6221,18888,2.0
6222,11790,1.0
6222,14716,2.0
6222,20773,14.0
6222,13840,15.0
6222,8024,2.0
6222,18222,1.0
6222,8146,4.0
6222,16144,1.0
6222,12656,1.0
6222,11444,2.0
6222,8454,1.0
6222,13796,1.0
6222,18525,1.0
6222,14556,1.0
6223,17583,1.0
6223,16569,2.0
6223,8389,1.0
6223,8688,3.0
6223,7548,1.0
6223,12216,2.0
6223,15060,1.0
6223,17094,2.0
6223,9799,5.0
6223,21341,1.0
6223,12645,2.0
6223,12613,1.0
6223,18041,1.0
6223,12152,2.0
6223,10229,1.0
6223,16960,1.0
6223,10963,1.0
6223,8726,1.0
6223,18320,1.0
6223,9862,1.0
6223,10322,1.0
6223,15336,1.0
6223,19876,1.0
6223,9240,1.0
6224,19196,1.0
6224,10921,5.0
6224,15188,2.0
6224,16855,1.0
6224,7077,1.0
6224,20042,1.0
6224,12498,2.0
6224,16583,1.0
6224,9245,2.0
6224,8760,1.0
6224,21432,1.0
6224,12573,1.0
6224,11521,1.0
6224,7073,2.0
6224,19386,1.0
6224,7924,1.0
6224,16014,1.0
6225,11909,4.0
6225,13360,1.0
6225,10402,1.0
6225,11202,1.0
6225,20102,4.0
6225,16164,1.0
6225,15369,1.0
6225,16075,1.0
6225,11144,1.0
6225,7170,1.0
6225,9320,1.0
6225,20902,1.0
6225,10901,1.0
6225,20044,1.0
6225,15413,1.0
6225,14310,1.0
6226,15725,5.0
6226,12527,1.0
6226,8382,3.0
6226,16734,2.0
6226,9967,1.0
6226,8758,1.0
6226,7736,1.0
6227,11628,6.0
6227,12122,1.0
6227,21075,4.0
6227,16043,1.0
6227,8885,1.0
6227,17607,2.0
6227,19816,1.0
6227,9340,1.0
6227,14344,1.0
6227,14124,1.0
6227,14652,1.0
6227,8872,1.0
6227,19825,1.0
6227,10193,1.0
6227,8461,1.0
6228,10189,28.0
6228,15402,2.0
6228,15990,1.0
6228,9900,1.0
6228,10528,2.0
6228,15921,1.0
6228,19032,1.0
6228,7968,1.0
6229,14948,1.0
6229,18329,4.0
6229,16072,2.0
6229,21010,1.0
6229,9528,1.0
6229,20776,1.0
6229,18205,1.0
6229,7197,1.0
6229,15014,2.0
6229,10319,1.0
6229,9602,1.0
6230,14085,3.0
6230,12614,2.0
6230,7320,1.0
6230,11385,3.0
6230,19798,2.0
6230,16092,1.0
6230,8008,1.0
6230,14952,1.0
6230,13788,1.0
6231,10591,1.0
6231,16260,2.0
6232,15335,1.0
6233,19381,1.0
6233,9398,1.0
6233,17114,1.0
6233,8125,2.0
6233,20301,1.0
6233,8148,2.0
6233,12204,1.0
6233,15605,3.0
6233,19975,1.0
6233,16600,1.0
6233,12237,3.0
6233,16025,4.0
6234,12155,1.0
6234,15105,1.0
6234,8328,1.0
6234,14957,1.0
6235,7982,1.0
6235,11491,3.0
6235,14220,26.0
6235,17917,5.0
6235,7645,1.0
6235,15004,1.0
6235,8730,2.0
6235,19981,1.0
6235,11376,3.0
6235,20044,1.0
6235,21496,1.0
6235,9678,1.0
6236,16854,6.0
6236,15115,1.0
6236,11469,1.0
6236,18770,1.0
6236,9930,1.0
6236,18483,2.0
6236,8236,2.0
6236,19216,1.0
6236,8292,1.0
6236,16238,1.0
6236,12375,1.0
6236,12373,2.0
6236,9741,2.0
6236,11525,1.0
6236,19208,2.0
6236,16222,1.0
6236,15224,1.0
6236,7883,1.0
6236,12054,1.0
6236,13602,1.0
6236,10922,1.0
6236,16511,1.0
6237,19847,2.0
6237,16433,1.0
6237,18154,1.0
6237,11975,3.0
6237,7883,1.0
6237,7968,7.0
6237,9151,2.0
6237,12092,1.0
6237,13168,1.0
6237,19992,3.0
6237,9201,1.0
6237,11734,1.0
6237,16572,2.0
6237,13923,1.0
6237,11080,1.0
6237,15217,2.0
6237,12988,3.0
6237,7152,1.0
6237,8295,1.0
6237,18759,1.0
6237,10625,1.0
6237,19911,1.0
6237,12344,1.0
6237,14164,1.0
6237,9132,1.0
6237,12002,2.0
6237,16730,1.0
6237,18088,1.0
6237,15175,1.0
6237,12563,1.0
6237,8592,1.0
6237,12404,1.0
6237,17034,1.0
6238,10971,1.0
6238,14124,2.0
6238,20902,1.0
6238,12956,1.0
6238,20630,1.0
6238,11456,1.0
6238,15926,2.0
6238,17666,18.0
6238,19277,4.0
6238,7836,1.0
6238,8189,1.0
6238,11600,1.0
6239,14205,1.0
6239,16820,1.0
6240,18538,1.0
6240,15362,1.0
6240,16544,2.0
6240,18130,2.0
6240,8022,1.0
6240,14160,1.0
6240,12928,1.0
6241,16668,12.0
6242,14219,1.0
6242,16178,2.0
6242,18613,1.0
6242,13085,3.0
6242,9769,1.0
6242,12988,1.0
6242,10816,1.0
6242,21171,1.0
6242,8517,1.0
6243,8469,1.0
6243,15622,2.0
6243,20453,5.0
6243,19574,3.0
6243,11214,6.0
6243,12831,2.0
6243,7464,8.0
6243,7621,2.0
6243,11480,1.0
6243,7442,1.0
6243,13296,1.0
6243,9448,1.0
6243,16533,1.0
6243,9122,1.0
6243,19461,2.0
6243,8687,1.0
6243,10925,1.0
6244,19965,9.0
6244,15394,5.0
6244,11176,3.0
6244,15621,1.0
6244,18948,2.0
6244,20133,1.0
6245,20398,1.0
6245,20995,2.0
6245,20336,1.0
6245,18990,1.0
6245,15683,1.0
6246,11556,1.0
6247,19419,1.0
6248,10389,2.0
6248,15992,7.0
6248,15327,1.0
6248,13255,3.0
6248,12854,1.0
6248,15615,1.0
6248,21284,1.0
6248,14250,1.0
6248,21018,2.0
6248,15995,2.0
6248,18264,1.0
6249,8892,1.0
6249,19936,1.0
6249,9971,3.0
6249,20455,4.0
6249,20640,1.0
6249,12204,4.0
6249,15257,1.0
6249,12682,10.0
6249,14893,1.0
6249,19487,1.0
6249,16198,2.0
6249,8636,1.0
6249,8219,3.0
6249,7129,1.0
6249,19327,1.0
6249,20044,4.0
6249,20337,1.0
6249,11397,1.0
6249,11755,2.0
6249,14962,1.0
6249,8730,2.0
6249,20747,1.0
6249,19652,4.0
6249,15783,1.0
6249,20301,1.0
6249,11555,1.0
6249,15371,1.0
6249,17668,1.0
6249,10453,1.0
6249,12754,1.0
6249,13011,1.0
6249,14268,1.0
6249,13486,1.0
6249,13236,1.0
6249,17624,1.0
6249,8113,1.0
6249,20724,1.0
6249,12644,1.0
6249,20898,1.0
6249,7020,2.0
6249,10546,1.0
6249,19607,1.0
6249,16111,1.0
6249,15507,2.0
6249,20902,1.0
6249,18606,1.0
6249,17321,1.0
6249,13780,1.0
6250,14124,1.0
6251,10581,9.0
6251,9792,8.0
6251,20696,1.0
6251,18315,1.0
6251,8329,1.0
6251,17297,1.0
6251,12147,1.0
6251,20805,1.0
6251,20280,4.0
6251,15019,2.0
6251,19095,1.0
6251,21245,1.0
6251,17732,1.0
6251,16823,1.0
6251,14064,3.0
6251,8624,1.0
6251,7885,2.0
6251,18313,1.0
6251,9504,1.0
6251,7154,1.0
6251,21062,1.0
6251,16605,1.0
6252,14124,1.0
6252,8426,9.0
6252,18775,1.0
6252,16544,1.0
6252,12928,1.0
6252,20838,1.0
6252,18556,1.0
6252,12036,1.0
6252,7643,1.0
6252,7477,1.0
6252,17744,1.0
6252,8190,1.0
6252,7675,1.0
6252,16941,1.0
6252,19015,1.0
6253,10895,1.0
6253,14655,3.0
6253,14119,1.0
6253,11018,1.0
6253,8048,1.0
6253,11130,1.0
6253,8517,1.0
6253,8782,1.0
6253,20586,11.0
6253,19382,1.0
6253,19148,3.0
6253,12097,1.0
6253,18010,1.0
6253,21136,1.0
6253,7226,1.0
6253,11975,1.0
6253,14201,1.0
6253,17245,1.0
6253,11595,5.0
6253,12967,1.0
6253,16725,1.0
6253,10792,1.0
6253,18387,1.0
6254,15737,2.0
6254,8192,1.0
6254,13020,1.0
6254,13233,1.0
6254,14396,2.0
6254,14355,2.0
6254,10135,1.0
6254,12065,1.0
6254,14362,1.0
6254,12706,1.0
6254,20184,1.0
6254,8239,1.0
6254,8120,1.0
6254,15630,1.0
6255,18637,1.0
6255,8834,1.0
6255,19657,1.0
6255,7980,1.0
6255,20943,2.0
6255,12797,1.0
6255,15479,1.0
6255,21128,1.0
6255,14673,1.0
6255,13471,1.0
6255,12358,1.0
6255,16700,1.0
6256,14481,1.0
6257,8887,7.0
6257,10268,5.0
6257,11270,4.0
6257,14238,2.0
6257,15632,1.0
6257,7861,1.0
6258,7421,3.0
6258,9632,2.0
6258,11857,1.0
6258,20307,1.0
6259,18243,3.0
6259,19245,1.0
6260,16146,1.0
6260,20737,1.0
6260,8678,4.0
6260,14028,1.0
6260,11496,1.0
6260,20021,1.0
6260,9997,1.0
6260,17834,1.0
6260,18636,4.0
6260,13483,2.0
6260,8079,1.0
6260,13984,1.0
6260,15139,1.0
6260,17088,1.0
6260,18943,10.0
6260,7141,4.0
6260,15586,1.0
6260,20034,2.0
6260,17566,1.0
6260,10199,1.0
6260,7239,1.0
6261,14773,1.0
6261,9136,1.0
6261,18963,7.0
6261,15700,1.0
6262,11486,1.0
6262,15883,2.0
6262,20506,7.0
6262,9134,6.0
6262,18148,7.0
6262,7968,2.0
6262,13130,5.0
6262,8274,5.0
6262,8597,4.0
6262,21560,1.0
6262,21217,3.0
6262,18046,1.0
6262,18944,1.0
6262,14214,1.0
6262,12641,1.0
6263,20114,2.0
6263,17457,5.0
6263,10581,4.0
6263,20818,1.0
6263,12667,1.0
6263,7457,2.0
6263,10543,5.0
6263,21348,5.0
6263,13556,2.0
6263,19547,2.0
6263,17477,5.0
6263,15891,1.0
6263,7856,1.0
6263,17971,1.0
6263,10669,1.0
6263,8329,2.0
6263,7793,1.0
6263,20805,1.0
6263,12750,1.0
6263,13716,2.0
6263,13797,1.0
6263,14827,4.0
6263,7481,1.0
6263,18313,1.0
6263,10822,1.0
6263,7018,1.0
6263,15258,1.0
6263,16640,1.0
6263,18621,1.0
6263,14719,1.0
6264,8036,46.0
6264,7233,2.0
6264,18667,1.0
6264,20829,7.0
6264,13061,1.0
6264,9546,8.0
6264,14198,1.0
6264,10754,1.0
6264,16685,7.0
6264,19187,2.0
6264,13391,1.0
6264,19866,5.0
6264,20057,1.0
6264,12524,1.0
6264,15475,5.0
6264,16626,2.0
6264,18638,1.0
6264,15115,4.0
6264,17540,2.0
6264,14446,1.0
6264,14533,1.0
6264,17826,1.0
6265,13318,1.0
6265,14700,2.0
6265,11459,1.0
6265,12416,1.0
6265,14917,1.0
6265,13858,2.0
6265,15589,1.0
6265,13637,1.0
6265,11074,1.0
6265,11157,1.0
6266,16129,1.0
6266,18400,1.0
6266,13201,1.0
6266,15067,1.0
6266,20802,1.0
6266,12507,1.0
6266,9997,1.0
6266,15652,1.0
6266,10388,1.0
6266,14783,2.0
6266,8517,1.0
6266,7968,1.0
6266,15630,1.0
6266,8848,1.0
6266,13483,1.0
6266,15737,1.0
6266,12228,1.0
6266,7685,1.0
6266,10065,1.0
6266,16220,1.0
6266,10344,1.0
6266,16585,1.0
6266,18178,1.0
6266,18126,1.0
6266,12092,2.0
6266,20101,1.0
6266,15425,1.0
6266,11541,1.0
6266,10914,1.0
6266,20435,1.0
6266,18961,1.0
6266,8383,1.0
6266,14212,1.0
6266,14354,1.0
6266,14265,1.0
6267,8848,1.0
6267,12912,1.0
6267,17091,10.0
6267,11582,1.0
6267,14991,3.0
6267,11610,1.0
6267,10455,1.0
6267,11653,1.0
6267,16148,3.0
6267,16580,1.0
6267,8428,1.0
6267,18009,1.0
6267,13493,1.0
6267,16604,1.0
6267,21598,1.0
6267,9865,1.0
6267,14106,1.0
6267,13269,1.0
6267,10861,2.0
6267,12185,1.0
6267,14698,2.0
6267,19992,1.0
6267,18454,1.0
6267,16871,1.0
6267,17882,1.0
6267,11915,1.0
6267,13097,1.0
6268,16716,1.0
6269,9491,1.0
6269,19987,1.0
6269,13453,1.0
6269,15307,1.0
6269,13847,1.0
6269,8999,1.0
6269,18789,4.0
6269,8820,1.0
6269,12132,1.0
6270,14165,1.0
6270,11125,1.0
6270,18891,1.0
6270,10494,1.0
6271,15473,14.0
6271,20260,1.0
6271,19235,1.0
6271,9240,1.0
6272,9769,5.0
6272,11904,5.0
6272,19841,1.0
6272,7968,1.0
6272,16592,1.0
6273,14944,1.0
6273,18944,1.0
6273,7968,1.0
6273,18046,1.0
6273,16592,1.0
6273,12896,1.0
6273,17320,1.0
6273,19093,1.0
6273,7187,1.0
6274,17179,1.0
6274,15819,2.0
6274,14800,2.0
6274,13981,1.0
6274,21564,2.0
6275,7595,6.0
6275,21193,1.0
6275,17995,4.0
6275,10342,1.0
6275,18299,1.0
6275,14561,1.0
6275,16816,3.0
6275,10337,1.0
6275,8807,3.0
6275,16154,1.0
6275,20244,1.0
6275,11964,1.0
6275,11890,3.0
6275,15797,2.0
6275,18569,1.0
6275,9571,1.0
6275,15375,1.0
6275,16294,3.0
6275,19267,1.0
6275,19840,1.0
6275,15893,2.0
6275,20272,1.0
6275,7855,1.0
6275,17561,2.0
6275,7760,1.0
6275,19256,2.0
6275,10368,1.0
6275,9663,1.0
6275,10037,1.0
6275,14474,1.0
6275,19854,2.0
6275,10732,1.0
6275,7642,1.0
6275,13650,1.0
6275,20827,1.0
6275,20081,1.0
6275,10839,1.0
6275,15125,1.0
6275,7692,1.0
6275,17817,1.0
6275,18124,1.0
6276,14694,3.0
6276,18394,3.0
6276,14011,2.0
6276,12962,4.0
6277,8329,3.0
6277,11969,3.0
6277,15230,2.0
6277,11839,1.0
6277,8737,3.0
6277,8703,6.0
6277,10946,1.0
6277,8910,1.0
6277,14592,1.0
6277,10581,6.0
6277,7549,1.0
6277,15246,1.0
6277,10818,2.0
6277,17761,2.0
6277,20114,1.0
6277,16674,1.0
6277,19049,1.0
6277,16181,1.0
6278,11184,34.0
6278,15750,1.0
6278,10934,1.0
6278,21304,1.0
6278,15212,1.0
6278,21061,1.0
6278,13817,3.0
6278,13099,2.0
6278,18473,1.0
6278,17846,2.0
6278,20566,1.0
6279,14627,1.0
6280,16804,1.0
6280,20428,3.0
6280,13336,1.0
6280,10086,1.0
6280,17313,2.0
6280,11106,1.0
6280,14092,1.0
6281,8848,1.0
6281,14887,1.0
6281,15862,1.0
6281,16443,1.0
6281,16507,1.0
6281,20648,1.0
6281,14840,1.0
6281,13352,1.0
6281,18110,3.0
6281,10715,1.0
6281,16954,1.0
6281,15084,1.0
6281,14769,1.0
6281,18944,1.0
6281,12641,1.0
6281,7968,1.0
6281,11632,1.0
6281,18913,1.0
6281,21218,1.0
6281,7965,1.0
6281,16451,1.0
6282,7213,1.0
6282,12928,1.0
6282,19878,1.0
6282,20235,1.0
6282,19460,2.0
6282,21133,3.0
6282,20332,1.0
6282,14371,1.0
6283,21101,2.0
6283,16544,1.0
6283,14124,1.0
6283,12948,1.0
6283,10026,1.0
6283,7056,1.0
6283,10354,1.0
6283,13985,1.0
6283,19154,4.0
6283,12928,1.0
6283,13412,1.0
6283,18294,1.0
6283,20724,1.0
6283,10013,1.0
6283,18606,2.0
6283,16456,1.0
6283,7664,1.0
6283,20605,1.0
6283,7190,1.0
6283,13271,1.0
6284,11975,1.0
6284,8517,3.0
6284,11161,1.0
6284,12141,1.0
6284,19382,1.0
6284,10745,2.0
6284,13815,1.0
6284,13550,1.0
6284,19321,1.0
6284,11557,1.0
6284,11187,1.0
6284,7683,1.0
6284,10291,1.0
6284,11520,2.0
6284,15086,1.0
6284,17589,1.0
6284,7004,1.0
6284,21047,1.0
6285,18155,18.0
6285,7762,2.0
6285,14520,1.0
6285,20446,1.0
6285,21306,1.0
6285,15226,1.0
6285,11377,1.0
6286,17921,1.0
6286,12648,1.0
6286,10305,1.0
6286,17403,1.0
6286,16670,1.0
6286,7200,2.0
6286,20789,1.0
6286,18130,1.0
6286,7203,1.0
6286,19275,2.0
6286,19703,1.0
6286,14821,1.0
6286,16734,1.0
6286,20473,3.0
6286,7666,1.0
6286,12928,1.0
6286,19154,2.0
6286,19142,1.0
6286,9861,1.0
6286,7215,1.0
6286,9822,1.0
6286,19783,2.0
6287,7682,1.0
6287,20491,2.0
6287,20912,3.0
6287,13744,7.0
6287,18804,1.0
6287,12529,1.0
6287,15060,6.0
6287,12475,6.0
6287,17094,2.0
6287,12317,2.0
6287,20894,1.0
6287,15620,1.0
6287,19700,1.0
6287,19876,2.0
6287,14864,1.0
6287,8204,1.0
6287,13730,2.0
6287,16552,1.0
6287,18251,1.0
6287,8587,1.0
6287,9803,1.0
6287,16294,1.0
6287,8981,1.0
6287,21485,1.0
6287,8409,1.0
6287,9802,1.0
6287,8651,1.0
6287,19481,1.0
6287,7791,1.0
6287,7854,1.0
6287,14645,1.0
6287,18484,1.0
6287,16070,1.0
6287,15115,2.0
6287,8214,1.0
6287,14124,3.0
6287,15186,1.0
6287,9240,5.0
6287,16253,16.0
6287,12514,25.0
6287,15361,1.0
6287,16686,1.0
6287,18320,1.0
6287,14994,1.0
6287,16397,1.0
6287,7548,1.0
6287,17750,1.0
6287,10100,1.0
6287,11151,1.0
6287,15761,1.0
6287,16747,1.0
6287,15300,1.0
6287,14487,1.0
6287,13195,1.0
6287,12869,1.0
6287,17119,1.0
6287,20871,1.0
6287,6966,1.0
6287,10773,1.0
6287,8197,1.0
6287,21595,1.0
6287,14917,1.0
6287,16452,1.0
6287,20334,1.0
6287,16224,1.0
6287,11162,1.0
6287,20234,1.0
6287,16340,1.0
6287,19917,1.0
6288,14606,1.0
6288,15539,1.0
6288,10909,1.0
6289,14601,12.0
6289,9807,1.0
6289,7968,1.0
6289,9818,2.0
6289,15306,1.0
6289,18438,1.0
6289,7713,1.0
6289,14784,1.0
6289,9581,2.0
6289,11143,4.0
6289,16820,1.0
6289,20849,1.0
6289,8331,5.0
6289,10344,1.0
6289,19605,1.0
6289,20686,1.0
6289,15245,1.0
6289,14409,1.0
6289,9633,1.0
6289,19108,1.0
6289,13047,1.0
6289,8517,1.0
6290,16804,1.0
6290,14092,1.0
6290,9179,1.0
6290,16178,1.0
6290,17603,5.0
6290,9239,1.0
6290,15118,1.0
6290,12092,2.0
6290,13698,1.0
6290,16203,7.0
6290,11507,2.0
6290,8917,2.0
6290,15013,4.0
6290,8848,2.0
6290,17313,3.0
6290,15630,1.0
6290,11836,1.0
6290,20428,2.0
6290,16107,4.0
6290,20864,2.0
6290,11797,1.0
6290,11374,1.0
6290,12093,1.0
6290,12345,2.0
6290,21236,1.0
6290,15948,1.0
6290,10044,1.0
6290,12065,1.0
6290,18301,1.0
6290,17091,1.0
6290,7031,1.0
6290,16993,2.0
6290,20101,2.0
6290,18148,3.0
6290,13864,1.0
6290,13160,1.0
6290,17277,1.0
6290,18961,2.0
6290,8181,1.0
6290,12028,1.0
6290,17549,6.0
6290,9350,1.0
6290,7968,1.0
6290,20768,8.0
6290,14922,1.0
6290,7128,1.0
6291,16449,1.0
6291,17167,4.0
6291,13106,1.0
6291,14251,1.0
6291,14987,2.0
6291,9248,1.0
6291,11871,16.0
6291,10542,2.0
6291,19702,1.0
6291,18266,1.0
6291,21149,1.0
6291,9513,2.0
6292,12092,2.0
6292,12297,1.0
6292,14015,1.0
6292,14158,1.0
6292,17754,2.0
6292,8366,1.0
6292,18764,1.0
6292,10745,1.0
6292,11975,1.0
6292,18853,1.0
6292,12413,1.0
6292,14279,1.0
6292,18228,1.0
6292,19992,1.0
6293,19154,1.0
6293,12928,2.0
6293,17081,1.0
6293,9441,1.0
6293,8719,1.0
6293,21373,1.0
6293,18606,1.0
6293,20724,1.0
6294,19776,3.0
6294,19461,2.0
6294,14750,1.0
6295,19046,96.0
6295,17340,1.0
6295,9170,1.0
6295,9987,1.0
6295,9426,1.0
6296,21180,2.0
6296,17744,3.0
6296,14683,2.0
6296,12766,4.0
6296,12599,1.0
6296,8004,1.0
6296,7933,1.0
6296,8190,1.0
6296,11903,1.0
6296,21202,1.0
6296,16354,1.0
6297,10453,1.0
6297,14330,1.0
6297,7851,1.0
6297,8219,1.0
6297,10581,1.0
6297,15507,1.0
6297,10916,2.0
6297,7934,1.0
6297,15291,13.0
6297,21527,1.0
6297,16235,2.0
6297,7731,1.0
6297,9115,1.0
6297,20301,1.0
6297,20402,1.0
6297,9142,1.0
6297,19652,1.0
6297,15619,1.0
6298,7132,1.0
6298,11067,1.0
6298,12207,1.0
6299,12065,1.0
6299,16804,1.0
6299,17315,1.0
6299,16871,1.0
6299,13767,1.0
6299,13096,1.0
6300,12186,1.0
6300,19081,1.0
6300,7254,1.0
6300,18163,4.0
6300,7494,2.0
6300,17315,1.0
6301,11831,1.0
6301,7203,1.0
6302,16263,1.0
6302,14095,1.0
6302,12400,2.0
6302,11312,1.0
6302,16284,1.0
6302,13967,4.0
6302,13505,2.0
6302,19936,2.0
6302,12682,2.0
6302,13486,1.0
6302,21208,1.0
6302,11407,3.0
6302,13834,1.0
6302,8141,1.0
6302,18820,3.0
6302,8219,2.0
6302,11578,2.0
6302,9683,1.0
6302,12291,1.0
6302,19195,2.0
6302,8744,1.0
6302,17138,1.0
6302,19914,1.0
6302,14308,1.0
6302,17392,1.0
6302,20116,1.0
6302,9798,1.0
6302,19042,1.0
6302,13780,2.0
6302,9398,1.0
6302,19021,1.0
6302,17209,1.0
6302,13194,1.0
6302,7262,1.0
6302,15197,1.0
6303,19514,1.0
6303,17640,1.0
6303,19102,1.0
6303,12465,1.0
6303,15430,1.0
6303,18507,1.0
6303,10914,1.0
6303,7461,1.0
6303,14748,1.0
6304,8171,1.0
6304,15898,3.0
6304,14273,1.0
6304,20010,1.0
6304,20044,1.0
6304,7249,1.0
6304,20909,1.0
6304,11344,3.0
6304,20724,2.0
6304,18354,1.0
6304,12988,1.0
6305,20428,11.0
6305,18148,2.0
6305,7968,3.0
6305,16178,1.0
6305,9239,2.0
6305,11507,1.0
6305,15013,6.0
6305,17603,26.0
6305,17862,1.0
6305,13698,1.0
6305,15630,1.0
6305,16203,19.0
6305,9706,1.0
6305,21371,1.0
6305,20101,5.0
6305,16107,6.0
6305,19970,2.0
6305,13513,1.0
6305,15895,1.0
6305,9995,1.0
6305,16426,1.0
6305,11374,1.0
6305,16238,1.0
6305,16503,1.0
6305,20768,9.0
6305,13467,11.0
6305,7031,1.0
6305,17549,2.0
6305,15948,1.0
6305,17313,1.0
6305,12065,1.0
6305,14738,2.0
6305,8181,1.0
6305,18961,1.0
6305,18479,1.0
6305,11797,1.0
6305,19484,1.0
6306,8327,1.0
6306,18869,8.0
6306,13868,1.0
6306,13345,1.0
6306,20044,2.0
6306,15052,1.0
6306,15004,2.0
6306,8319,1.0
6306,7291,1.0
6306,15553,2.0
6306,10540,3.0
6306,7924,1.0
6306,18799,1.0
6306,20300,2.0
6306,10320,1.0
6306,9081,1.0
6306,16528,1.0
6306,10250,1.0
6306,7645,1.0
6306,16770,1.0
6306,12047,1.0
6306,15928,1.0
6306,7991,1.0
6306,17683,1.0
6306,19638,2.0
6306,15238,1.0
6306,19275,1.0
6306,20561,1.0
6306,9210,1.0
6306,9282,1.0
6306,7203,1.0
6306,10141,1.0
6306,10103,1.0
6307,9947,1.0
6307,13016,1.0
6307,13465,1.0
6307,17557,1.0
6307,18836,1.0
6307,16180,1.0
6307,7810,1.0
6308,15817,1.0
6308,13304,1.0
6308,14969,1.0
6308,9271,1.0
6308,16114,1.0
6308,15196,1.0
6309,9978,4.0
6309,7293,1.0
6309,15709,2.0
6309,17577,2.0
6309,13045,1.0
6309,14486,2.0
6309,18754,1.0
6309,12182,1.0
6309,7981,1.0
6309,11813,1.0
6310,8785,1.0
6311,20270,4.0
6311,19104,10.0
6311,11176,1.0
6311,8021,1.0
6311,8074,1.0
6311,7806,1.0
6311,7890,1.0
6311,12089,1.0
6311,14282,1.0
6312,19783,2.0
6312,11357,1.0
6312,17684,4.0
6312,20834,1.0
6312,19899,1.0
6312,17760,1.0
6312,9783,2.0
6313,13837,2.0
6313,11880,1.0
6313,17031,2.0
6314,10872,1.0
6314,13933,1.0
6314,14177,1.0
6315,14035,1.0
6315,18945,1.0
6315,19534,1.0
6315,10852,2.0
6315,19049,1.0
6315,14419,1.0
6315,14932,1.0
6315,15791,1.0
6315,16942,1.0
6315,15029,2.0
6315,16946,1.0
6315,21106,1.0
6315,8219,2.0
6315,8052,1.0
6315,12704,1.0
6315,14458,1.0
6315,18503,1.0
6315,20724,1.0
6315,20464,1.0
6316,9507,1.0
6316,16178,1.0
6316,20101,1.0
6316,14501,1.0
6316,8318,4.0
6316,7940,2.0
6316,12469,2.0
6316,7765,9.0
6316,15425,3.0
6316,21468,1.0
6316,10379,2.0
6316,12092,4.0
6316,13340,1.0
6316,15118,1.0
6316,7978,5.0
6316,18043,1.0
6316,18376,1.0
6316,12939,1.0
6316,11507,2.0
6316,20428,1.0
6316,19804,1.0
6316,20312,1.0
6316,7331,1.0
6316,15013,1.0
6316,16655,2.0
6316,18148,1.0
6316,9134,1.0
6316,16948,1.0
6316,13698,1.0
6316,21280,1.0
6316,7968,1.0
6316,9151,1.0
6317,9678,1.0
6317,12928,1.0
6317,18294,1.0
6318,8517,1.0
6319,11519,9.0
6319,17332,7.0
6320,18943,1.0
6320,15630,2.0
6320,20428,2.0
6320,20681,1.0
6320,17278,1.0
6320,7883,1.0
6320,8274,2.0
6320,19593,1.0
6320,12788,1.0
6320,10816,1.0
6320,18637,1.0
6320,8897,1.0
6320,8517,1.0
6320,20389,1.0
6320,16178,2.0
6320,16805,1.0
6320,13953,1.0
6320,14389,1.0
6320,14857,2.0
6320,13267,1.0
6321,21397,2.0
6321,17260,2.0
6321,8677,1.0
6321,8643,1.0
6321,10537,1.0
6321,7839,1.0
6321,7403,1.0
6321,14465,1.0
6321,11679,1.0
6321,9780,1.0
6321,14919,1.0
6321,19922,1.0
6322,12817,1.0
6322,10860,1.0
6322,16178,2.0
6322,15340,17.0
6322,11913,1.0
