poi,catg,delta_times
7157,21815,1.0
19300,21779,1.0
12648,21733,1.0
7602,21737,1.0
8022,21748,1.0
9945,21627,1.0
8860,21820,1.0
16697,21718,1.0
17606,21823,1.0
8470,21739,1.0
18280,21928,1.0
8359,21835,1.0
16541,21933,1.0
15756,21678,1.0
14419,21898,1.0
10852,21819,1.0
16720,21823,1.0
16723,21836,1.0
7338,21836,1.0
12442,21898,1.0
19722,21737,1.0
17787,21931,1.0
11381,21621,1.0
14803,21678,1.0
12409,21609,1.0
10082,21835,1.0
13126,21934,1.0
17905,21871,1.0
9764,21713,1.0
16005,21797,1.0
20370,21666,1.0
14713,21752,1.0
13517,21891,1.0
17226,21771,1.0
11654,21806,1.0
18514,21771,1.0
13857,21783,1.0
17455,21829,1.0
8805,21720,1.0
15557,21731,1.0
11005,21868,1.0
17071,21680,1.0
17258,21779,1.0
21359,21609,1.0
17243,21934,1.0
10871,21771,1.0
21532,21785,1.0
16828,21636,1.0
16981,21678,1.0
19433,21630,1.0
16616,21731,1.0
16980,21862,1.0
21102,21748,1.0
17781,21715,1.0
15439,21779,1.0
21332,21764,1.0
19895,21944,1.0
15981,21635,1.0
13823,21688,1.0
8889,21862,1.0
20236,21667,1.0
13911,21905,1.0
8762,21823,1.0
19728,21762,1.0
17491,21688,1.0
9482,21875,1.0
19844,21681,1.0
11256,21843,1.0
8649,21862,1.0
12242,21756,1.0
13112,21688,1.0
11372,21783,1.0
17954,21635,1.0
17305,21667,1.0
10404,21836,1.0
15971,21688,1.0
14008,21737,1.0
15791,21617,1.0
20376,21835,1.0
18945,21609,1.0
10224,21653,1.0
17953,21821,1.0
20512,21688,1.0
6993,21859,1.0
13681,21609,1.0
11238,21876,1.0
12558,21621,1.0
11587,21919,1.0
10392,21630,1.0
21224,21621,1.0
19879,21921,1.0
7307,21609,1.0
8336,21756,1.0
11476,21888,1.0
8143,21898,1.0
13706,21659,1.0
17352,21762,1.0
14444,21753,1.0
20061,21905,1.0
8494,21888,1.0
15356,21888,1.0
13229,21783,1.0
14116,21748,1.0
8008,21815,1.0
19701,21914,1.0
21174,21737,1.0
15065,21609,1.0
16914,21711,1.0
8969,21840,1.0
7878,21625,1.0
10884,21899,1.0
14442,21918,1.0
19980,21609,1.0
16226,21718,1.0
18734,21609,1.0
20922,21871,1.0
7648,21621,1.0
6988,21892,1.0
7916,21918,1.0
16091,21918,1.0
15438,21718,1.0
13287,21757,1.0
10794,21678,1.0
16271,21918,1.0
17687,21666,1.0
21098,21609,1.0
14447,21862,1.0
18193,21625,1.0
21597,21787,1.0
17768,21788,1.0
13285,21836,1.0
10060,21772,1.0
13164,21859,1.0
8412,21771,1.0
14341,21720,1.0
10027,21749,1.0
16956,21862,1.0
10556,21856,1.0
7394,21786,1.0
8016,21688,1.0
18586,21875,1.0
15049,21779,1.0
10482,21933,1.0
9600,21609,1.0
9331,21850,1.0
16055,21642,1.0
21022,21842,1.0
21379,21688,1.0
16476,21840,1.0
8439,21936,1.0
9382,21885,1.0
7615,21871,1.0
17343,21609,1.0
9713,21710,1.0
14996,21671,1.0
12618,21671,1.0
20511,21879,1.0
16002,21617,1.0
12020,21783,1.0
15815,21890,1.0
18639,21849,1.0
17942,21783,1.0
10453,21710,1.0
15696,21763,1.0
12420,21630,1.0
12644,21666,1.0
11165,21787,1.0
11276,21914,1.0
18229,21779,1.0
16479,21609,1.0
15309,21888,1.0
9092,21609,1.0
16195,21823,1.0
19302,21914,1.0
9702,21815,1.0
18974,21823,1.0
19336,21666,1.0
17732,21914,1.0
8121,21686,1.0
19723,21932,1.0
17992,21688,1.0
20571,21779,1.0
19211,21711,1.0
14010,21654,1.0
14258,21609,1.0
15320,21931,1.0
18418,21779,1.0
17348,21836,1.0
16462,21803,1.0
14772,21645,1.0
21427,21666,1.0
13546,21933,1.0
9386,21769,1.0
15968,21933,1.0
21586,21609,1.0
16968,21823,1.0
13405,21779,1.0
12820,21688,1.0
17047,21815,1.0
17941,21642,1.0
20812,21653,1.0
10272,21680,1.0
14739,21836,1.0
15440,21666,1.0
13280,21739,1.0
19271,21898,1.0
9961,21931,1.0
7875,21802,1.0
16277,21633,1.0
7346,21753,1.0
19996,21688,1.0
11677,21892,1.0
7746,21674,1.0
10823,21609,1.0
13317,21748,1.0
9259,21799,1.0
13351,21739,1.0
14820,21703,1.0
9073,21710,1.0
13364,21666,1.0
12275,21643,1.0
20169,21771,1.0
7508,21702,1.0
7700,21637,1.0
17104,21879,1.0
15506,21740,1.0
9883,21784,1.0
7675,21758,1.0
13970,21737,1.0
15644,21737,1.0
15786,21639,1.0
10782,21635,1.0
15621,21609,1.0
13859,21836,1.0
21099,21913,1.0
11257,21737,1.0
15190,21688,1.0
19577,21697,1.0
17461,21820,1.0
14397,21662,1.0
20972,21765,1.0
13033,21888,1.0
15377,21934,1.0
13138,21914,1.0
13562,21933,1.0
12124,21671,1.0
7016,21688,1.0
10718,21914,1.0
10648,21681,1.0
17548,21840,1.0
17632,21718,1.0
17448,21718,1.0
20233,21823,1.0
11468,21718,1.0
11784,21635,1.0
11533,21836,1.0
19195,21730,1.0
12987,21779,1.0
18293,21886,1.0
7717,21879,1.0
14840,21753,1.0
18428,21737,1.0
10502,21709,1.0
10501,21835,1.0
13108,21753,1.0
13651,21659,1.0
20561,21875,1.0
17684,21752,1.0
14875,21940,1.0
18247,21762,1.0
10594,21886,1.0
12951,21763,1.0
16460,21688,1.0
13028,21647,1.0
10706,21710,1.0
11063,21907,1.0
7141,21918,1.0
11175,21792,1.0
12386,21678,1.0
20532,21823,1.0
11246,21913,1.0
17529,21731,1.0
18015,21641,1.0
18577,21613,1.0
11205,21697,1.0
17661,21710,1.0
13244,21783,1.0
20739,21713,1.0
11924,21686,1.0
20436,21748,1.0
12621,21914,1.0
10734,21779,1.0
18460,21720,1.0
8664,21625,1.0
13634,21842,1.0
10244,21666,1.0
8003,21862,1.0
10943,21666,1.0
21040,21811,1.0
14187,21609,1.0
7241,21888,1.0
15202,21769,1.0
14715,21914,1.0
14464,21753,1.0
12685,21914,1.0
15822,21918,1.0
17760,21806,1.0
15041,21666,1.0
19551,21783,1.0
12048,21782,1.0
11772,21642,1.0
9432,21836,1.0
18613,21642,1.0
9037,21835,1.0
20088,21645,1.0
18088,21836,1.0
15064,21771,1.0
7140,21862,1.0
18828,21609,1.0
7326,21779,1.0
14479,21710,1.0
17564,21617,1.0
12588,21772,1.0
7856,21621,1.0
15441,21741,1.0
20641,21862,1.0
7448,21609,1.0
9972,21898,1.0
15243,21763,1.0
17526,21697,1.0
20195,21772,1.0
15524,21632,1.0
18797,21727,1.0
12533,21688,1.0
19805,21688,1.0
12433,21718,1.0
19042,21898,1.0
7552,21702,1.0
19276,21671,1.0
13194,21842,1.0
9851,21823,1.0
16567,21823,1.0
13871,21752,1.0
18618,21609,1.0
7158,21753,1.0
10697,21914,1.0
18936,21779,1.0
14260,21898,1.0
13931,21811,1.0
13873,21666,1.0
7962,21879,1.0
17098,21820,1.0
13082,21635,1.0
16965,21886,1.0
13515,21825,1.0
13968,21604,1.0
9901,21783,1.0
19284,21667,1.0
17786,21811,1.0
11482,21820,1.0
8451,21820,1.0
18871,21688,1.0
19746,21802,1.0
10732,21711,1.0
17981,21898,1.0
8407,21727,1.0
9327,21630,1.0
12381,21738,1.0
12706,21638,1.0
19165,21619,1.0
7639,21792,1.0
13340,21892,1.0
19566,21609,1.0
9537,21823,1.0
17171,21823,1.0
18397,21787,1.0
16313,21638,1.0
12247,21609,1.0
18800,21921,1.0
17527,21739,1.0
10487,21739,1.0
20287,21932,1.0
10670,21753,1.0
18893,21739,1.0
20816,21939,1.0
12914,21630,1.0
19777,21671,1.0
17558,21842,1.0
7127,21630,1.0
16345,21756,1.0
18553,21609,1.0
14372,21840,1.0
16295,21771,1.0
20767,21760,1.0
17796,21732,1.0
21034,21717,1.0
19378,21678,1.0
18276,21675,1.0
11818,21686,1.0
11559,21632,1.0
12808,21741,1.0
11303,21914,1.0
16287,21720,1.0
20293,21621,1.0
14292,21898,1.0
15310,21832,1.0
17264,21733,1.0
17993,21876,1.0
18743,21678,1.0
11855,21913,1.0
13983,21757,1.0
19609,21702,1.0
7551,21727,1.0
8185,21720,1.0
13907,21621,1.0
11313,21609,1.0
16296,21835,1.0
17018,21857,1.0
8131,21876,1.0
10325,21609,1.0
9069,21621,1.0
17908,21811,1.0
20400,21678,1.0
7597,21688,1.0
21421,21898,1.0
17671,21609,1.0
16839,21895,1.0
20013,21926,1.0
18408,21898,1.0
16208,21673,1.0
10324,21944,1.0
9504,21688,1.0
11513,21621,1.0
11321,21727,1.0
8624,21640,1.0
12379,21710,1.0
19889,21787,1.0
18070,21940,1.0
7194,21851,1.0
17263,21871,1.0
15521,21753,1.0
21366,21609,1.0
20934,21769,1.0
16253,21772,1.0
19607,21914,1.0
8127,21757,1.0
12550,21727,1.0
13766,21635,1.0
20537,21630,1.0
9402,21914,1.0
12115,21913,1.0
18359,21720,1.0
18607,21753,1.0
9531,21879,1.0
13814,21748,1.0
12899,21880,1.0
16889,21779,1.0
21539,21748,1.0
7732,21806,1.0
8435,21918,1.0
8369,21734,1.0
19963,21793,1.0
16492,21688,1.0
17996,21932,1.0
18021,21779,1.0
14321,21641,1.0
16267,21786,1.0
15456,21886,1.0
17268,21769,1.0
8457,21811,1.0
17441,21898,1.0
12449,21695,1.0
20825,21654,1.0
13929,21762,1.0
11690,21770,1.0
19534,21769,1.0
8663,21787,1.0
13532,21621,1.0
11111,21768,1.0
14732,21668,1.0
14374,21678,1.0
12594,21918,1.0
10522,21763,1.0
14635,21836,1.0
18924,21635,1.0
12202,21840,1.0
18746,21697,1.0
19843,21710,1.0
10328,21688,1.0
20317,21840,1.0
12849,21707,1.0
15144,21688,1.0
8669,21823,1.0
20979,21688,1.0
8739,21898,1.0
20367,21787,1.0
7152,21763,1.0
20535,21674,1.0
18369,21891,1.0
14155,21888,1.0
18328,21739,1.0
16050,21898,1.0
20942,21659,1.0
21528,21730,1.0
20117,21836,1.0
20464,21932,1.0
8247,21733,1.0
11045,21720,1.0
20408,21644,1.0
14067,21666,1.0
13909,21645,1.0
8790,21645,1.0
17257,21879,1.0
7363,21886,1.0
21390,21787,1.0
13235,21899,1.0
21190,21733,1.0
19464,21645,1.0
19794,21779,1.0
19772,21609,1.0
7521,21840,1.0
11827,21833,1.0
14323,21779,1.0
18053,21677,1.0
12944,21763,1.0
17075,21733,1.0
11397,21727,1.0
14561,21609,1.0
15387,21879,1.0
14043,21842,1.0
20916,21934,1.0
14802,21630,1.0
15767,21717,1.0
20128,21685,1.0
14855,21918,1.0
20327,21720,1.0
12640,21852,1.0
11966,21779,1.0
18526,21779,1.0
11432,21918,1.0
21163,21621,1.0
18347,21638,1.0
19791,21820,1.0
17322,21813,1.0
18864,21609,1.0
14217,21733,1.0
10099,21779,1.0
19726,21666,1.0
8356,21879,1.0
18286,21779,1.0
11386,21710,1.0
19360,21934,1.0
12889,21932,1.0
8900,21688,1.0
14573,21682,1.0
17850,21697,1.0
20459,21609,1.0
19758,21727,1.0
9272,21753,1.0
18927,21609,1.0
11054,21710,1.0
20562,21727,1.0
16409,21685,1.0
16430,21641,1.0
8221,21890,1.0
17321,21879,1.0
13610,21857,1.0
8525,21720,1.0
18778,21896,1.0
12589,21896,1.0
13603,21918,1.0
21325,21918,1.0
15226,21779,1.0
13953,21753,1.0
15416,21697,1.0
18640,21869,1.0
13309,21710,1.0
18343,21720,1.0
18448,21710,1.0
15599,21642,1.0
15670,21784,1.0
12196,21932,1.0
15268,21833,1.0
12694,21836,1.0
13260,21674,1.0
17702,21720,1.0
15653,21703,1.0
20843,21932,1.0
8194,21771,1.0
14833,21733,1.0
18215,21918,1.0
7153,21666,1.0
8424,21879,1.0
20264,21835,1.0
17898,21697,1.0
10954,21772,1.0
12477,21918,1.0
16880,21782,1.0
13565,21898,1.0
17074,21757,1.0
10910,21894,1.0
11923,21688,1.0
11972,21734,1.0
17713,21787,1.0
17738,21688,1.0
12518,21840,1.0
14989,21918,1.0
13147,21842,1.0
10696,21732,1.0
21020,21786,1.0
19379,21720,1.0
14756,21748,1.0
18026,21898,1.0
8215,21678,1.0
7921,21815,1.0
11240,21609,1.0
19285,21737,1.0
15405,21688,1.0
15360,21886,1.0
13393,21783,1.0
10812,21753,1.0
20785,21609,1.0
14210,21918,1.0
13832,21879,1.0
11697,21638,1.0
9260,21914,1.0
14078,21836,1.0
21085,21710,1.0
19085,21779,1.0
8345,21918,1.0
10053,21875,1.0
20647,21752,1.0
17414,21835,1.0
7180,21884,1.0
11937,21666,1.0
21231,21731,1.0
16442,21688,1.0
18309,21898,1.0
13623,21811,1.0
14984,21898,1.0
12696,21931,1.0
7087,21695,1.0
12983,21710,1.0
14929,21787,1.0
13437,21640,1.0
9374,21757,1.0
9405,21898,1.0
16558,21913,1.0
11292,21921,1.0
11716,21757,1.0
15132,21899,1.0
17734,21739,1.0
12462,21879,1.0
21293,21931,1.0
18474,21936,1.0
17802,21842,1.0
8573,21645,1.0
15311,21609,1.0
11185,21914,1.0
17427,21609,1.0
11901,21739,1.0
11698,21621,1.0
13763,21688,1.0
17240,21763,1.0
10866,21841,1.0
17460,21733,1.0
14416,21931,1.0
20085,21879,1.0
13187,21944,1.0
21041,21783,1.0
20876,21944,1.0
20467,21871,1.0
8272,21871,1.0
13683,21886,1.0
15030,21862,1.0
16469,21740,1.0
17225,21681,1.0
9048,21734,1.0
12887,21769,1.0
13799,21898,1.0
10872,21783,1.0
15512,21763,1.0
13198,21804,1.0
20580,21666,1.0
20322,21635,1.0
10953,21637,1.0
9147,21748,1.0
21367,21786,1.0
8809,21918,1.0
19351,21786,1.0
17517,21932,1.0
20539,21757,1.0
9006,21862,1.0
11388,21654,1.0
11621,21688,1.0
18763,21727,1.0
18849,21762,1.0
16582,21674,1.0
7984,21699,1.0
18201,21674,1.0
19775,21921,1.0
14030,21918,1.0
11071,21731,1.0
16085,21688,1.0
13527,21756,1.0
13495,21732,1.0
17584,21674,1.0
20238,21871,1.0
7330,21678,1.0
9216,21905,1.0
8372,21862,1.0
18398,21783,1.0
16523,21823,1.0
20078,21688,1.0
17013,21695,1.0
9792,21645,1.0
11235,21862,1.0
10067,21771,1.0
21563,21815,1.0
17043,21879,1.0
14317,21720,1.0
8310,21931,1.0
18310,21645,1.0
19056,21823,1.0
14101,21876,1.0
13363,21666,1.0
17951,21783,1.0
15868,21843,1.0
13774,21733,1.0
8699,21678,1.0
18380,21619,1.0
12122,21666,1.0
12539,21918,1.0
18860,21688,1.0
9929,21815,1.0
14582,21934,1.0
12269,21666,1.0
14425,21753,1.0
8990,21931,1.0
19568,21630,1.0
8946,21635,1.0
15393,21876,1.0
17090,21763,1.0
14268,21787,1.0
8125,21740,1.0
17295,21713,1.0
19784,21710,1.0
21424,21645,1.0
16985,21856,1.0
8661,21824,1.0
10992,21621,1.0
19488,21783,1.0
21419,21697,1.0
15259,21645,1.0
14133,21833,1.0
9715,21666,1.0
10331,21753,1.0
7281,21840,1.0
18751,21625,1.0
11245,21609,1.0
7828,21923,1.0
17328,21688,1.0
15216,21688,1.0
10120,21782,1.0
11217,21697,1.0
11665,21931,1.0
15533,21888,1.0
17123,21709,1.0
13551,21605,1.0
10822,21748,1.0
20753,21727,1.0
8899,21715,1.0
16482,21769,1.0
19989,21709,1.0
15428,21836,1.0
12128,21748,1.0
20878,21898,1.0
21035,21709,1.0
15148,21727,1.0
11315,21620,1.0
19449,21788,1.0
13150,21905,1.0
18116,21609,1.0
14675,21890,1.0
8842,21609,1.0
10454,21727,1.0
17404,21771,1.0
16441,21727,1.0
12962,21914,1.0
8948,21753,1.0
7863,21688,1.0
17923,21786,1.0
14828,21697,1.0
8798,21720,1.0
11011,21914,1.0
18629,21811,1.0
20319,21666,1.0
13203,21621,1.0
9963,21609,1.0
7645,21815,1.0
15086,21799,1.0
16996,21840,1.0
16950,21609,1.0
21314,21645,1.0
10091,21869,1.0
12570,21914,1.0
10752,21666,1.0
21574,21621,1.0
8566,21748,1.0
20946,21913,1.0
8651,21784,1.0
12397,21697,1.0
20613,21609,1.0
13157,21835,1.0
11492,21898,1.0
18416,21621,1.0
16916,21763,1.0
18037,21647,1.0
7992,21875,1.0
10681,21696,1.0
16653,21821,1.0
8531,21702,1.0
11262,21734,1.0
16297,21630,1.0
19422,21642,1.0
10102,21787,1.0
7306,21888,1.0
11229,21888,1.0
11192,21727,1.0
10830,21645,1.0
17170,21609,1.0
7996,21739,1.0
9133,21730,1.0
13860,21934,1.0
11518,21738,1.0
16517,21739,1.0
15345,21642,1.0
7691,21932,1.0
11495,21840,1.0
15114,21713,1.0
8850,21727,1.0
15398,21635,1.0
19759,21895,1.0
9149,21821,1.0
18704,21653,1.0
11297,21895,1.0
13961,21898,1.0
18056,21710,1.0
14507,21642,1.0
11091,21718,1.0
18816,21688,1.0
15811,21898,1.0
21316,21898,1.0
8843,21733,1.0
13967,21823,1.0
11193,21932,1.0
10449,21918,1.0
10927,21896,1.0
16746,21609,1.0
17204,21753,1.0
11419,21666,1.0
20490,21621,1.0
12052,21686,1.0
17002,21609,1.0
16453,21771,1.0
14201,21879,1.0
12918,21688,1.0
17130,21866,1.0
15158,21609,1.0
14091,21820,1.0
14799,21645,1.0
9998,21891,1.0
16759,21607,1.0
7035,21695,1.0
15728,21815,1.0
13904,21923,1.0
18604,21697,1.0
15075,21697,1.0
11236,21713,1.0
10351,21666,1.0
20632,21925,1.0
11598,21783,1.0
16414,21840,1.0
11398,21918,1.0
11171,21642,1.0
21181,21710,1.0
9289,21832,1.0
14166,21914,1.0
13151,21914,1.0
21070,21922,1.0
13291,21918,1.0
9347,21931,1.0
11352,21811,1.0
21577,21790,1.0
18292,21674,1.0
15522,21938,1.0
14906,21932,1.0
13227,21659,1.0
16367,21779,1.0
11719,21727,1.0
21059,21842,1.0
12867,21671,1.0
11842,21820,1.0
17224,21609,1.0
10703,21882,1.0
18534,21715,1.0
19099,21769,1.0
19123,21879,1.0
13554,21645,1.0
11745,21918,1.0
8532,21897,1.0
13118,21862,1.0
11537,21764,1.0
20350,21771,1.0
14049,21601,1.0
16369,21815,1.0
11943,21609,1.0
7298,21688,1.0
8608,21635,1.0
10506,21811,1.0
14393,21748,1.0
9207,21786,1.0
20086,21645,1.0
15643,21820,1.0
8105,21862,1.0
21350,21931,1.0
7778,21638,1.0
17928,21886,1.0
21071,21621,1.0
17639,21765,1.0
9863,21696,1.0
21401,21621,1.0
9632,21898,1.0
13757,21753,1.0
7073,21842,1.0
7108,21661,1.0
15289,21820,1.0
10763,21713,1.0
12466,21710,1.0
12513,21727,1.0
20997,21710,1.0
12921,21872,1.0
8592,21770,1.0
13958,21840,1.0
7202,21609,1.0
12101,21733,1.0
13745,21737,1.0
16782,21779,1.0
19091,21896,1.0
7953,21609,1.0
20339,21723,1.0
17931,21779,1.0
13997,21688,1.0
11253,21772,1.0
21543,21783,1.0
8489,21720,1.0
13215,21753,1.0
13945,21833,1.0
8996,21892,1.0
18597,21836,1.0
15632,21779,1.0
7113,21718,1.0
18164,21779,1.0
17069,21666,1.0
17509,21898,1.0
10108,21836,1.0
9781,21842,1.0
9030,21635,1.0
19836,21713,1.0
18502,21718,1.0
9052,21782,1.0
20924,21740,1.0
12950,21923,1.0
20528,21666,1.0
19079,21918,1.0
10371,21918,1.0
18543,21609,1.0
20657,21753,1.0
10473,21772,1.0
18726,21836,1.0
7209,21842,1.0
13877,21688,1.0
7775,21779,1.0
9927,21645,1.0
11571,21609,1.0
10020,21609,1.0
8100,21898,1.0
19297,21879,1.0
10898,21792,1.0
17128,21879,1.0
9653,21753,1.0
13019,21678,1.0
8284,21609,1.0
16625,21811,1.0
12285,21842,1.0
8586,21918,1.0
13275,21914,1.0
10713,21609,1.0
16412,21645,1.0
15950,21918,1.0
13775,21918,1.0
16116,21695,1.0
9517,21695,1.0
10672,21710,1.0
16169,21609,1.0
19207,21772,1.0
11832,21748,1.0
17628,21881,1.0
10555,21885,1.0
14608,21823,1.0
16942,21671,1.0
14227,21806,1.0
20330,21718,1.0
16628,21645,1.0
18051,21609,1.0
11806,21630,1.0
14757,21769,1.0
17388,21914,1.0
17835,21678,1.0
8678,21639,1.0
19090,21892,1.0
12407,21678,1.0
13206,21786,1.0
15069,21753,1.0
9160,21888,1.0
21185,21763,1.0
7228,21718,1.0
8959,21835,1.0
12730,21675,1.0
14689,21678,1.0
14915,21666,1.0
18658,21678,1.0
10629,21909,1.0
8533,21710,1.0
17510,21888,1.0
14811,21914,1.0
8493,21739,1.0
18988,21862,1.0
16160,21833,1.0
9559,21733,1.0
16826,21892,1.0
21373,21636,1.0
6958,21930,1.0
18725,21666,1.0
20027,21876,1.0
11012,21740,1.0
17528,21914,1.0
16446,21898,1.0
17943,21680,1.0
18644,21783,1.0
19290,21898,1.0
20800,21898,1.0
19997,21772,1.0
20252,21903,1.0
10047,21787,1.0
14162,21857,1.0
10808,21911,1.0
11938,21784,1.0
13586,21842,1.0
20594,21688,1.0
17465,21621,1.0
13513,21905,1.0
13051,21609,1.0
15589,21609,1.0
9757,21763,1.0
13674,21688,1.0
19706,21609,1.0
20995,21609,1.0
9684,21835,1.0
8211,21857,1.0
15281,21697,1.0
15848,21654,1.0
20623,21718,1.0
18761,21695,1.0
15220,21823,1.0
11465,21695,1.0
20220,21688,1.0
14351,21714,1.0
21033,21935,1.0
9208,21750,1.0
20060,21805,1.0
14506,21842,1.0
11820,21753,1.0
19839,21609,1.0
11526,21885,1.0
11379,21733,1.0
11288,21673,1.0
11127,21905,1.0
18122,21695,1.0
8939,21702,1.0
12652,21898,1.0
13555,21857,1.0
7731,21763,1.0
15210,21840,1.0
17169,21731,1.0
18325,21609,1.0
8594,21753,1.0
10905,21753,1.0
8949,21806,1.0
8110,21760,1.0
18909,21688,1.0
17762,21635,1.0
11868,21780,1.0
14360,21857,1.0
18819,21739,1.0
11802,21678,1.0
19159,21635,1.0
15686,21928,1.0
18402,21727,1.0
20626,21688,1.0
8521,21783,1.0
16548,21771,1.0
7415,21876,1.0
8420,21790,1.0
14274,21898,1.0
21567,21748,1.0
7820,21888,1.0
11713,21718,1.0
7085,21673,1.0
10416,21627,1.0
19867,21812,1.0
11099,21763,1.0
14185,21763,1.0
15042,21718,1.0
17881,21666,1.0
20735,21768,1.0
17690,21798,1.0
10560,21820,1.0
21202,21727,1.0
16152,21769,1.0
8269,21898,1.0
17217,21688,1.0
10280,21674,1.0
20137,21720,1.0
11454,21859,1.0
18230,21753,1.0
8074,21733,1.0
15572,21757,1.0
8210,21763,1.0
17411,21653,1.0
19872,21733,1.0
14320,21918,1.0
16815,21645,1.0
11330,21753,1.0
18257,21898,1.0
15743,21642,1.0
13879,21635,1.0
15500,21898,1.0
13036,21642,1.0
19486,21642,1.0
12752,21635,1.0
19420,21609,1.0
9466,21784,1.0
16626,21678,1.0
9978,21842,1.0
17577,21753,1.0
19732,21737,1.0
14412,21609,1.0
15625,21932,1.0
16590,21621,1.0
16040,21666,1.0
9486,21669,1.0
20992,21703,1.0
9613,21688,1.0
13026,21678,1.0
18378,21688,1.0
9016,21678,1.0
9722,21836,1.0
13932,21609,1.0
21547,21653,1.0
17210,21635,1.0
21540,21857,1.0
15497,21934,1.0
18387,21641,1.0
7205,21934,1.0
8226,21720,1.0
8523,21635,1.0
9429,21727,1.0
7033,21732,1.0
18986,21918,1.0
19967,21815,1.0
12547,21840,1.0
14932,21642,1.0
16470,21892,1.0
8363,21772,1.0
13914,21898,1.0
21562,21715,1.0
7159,21663,1.0
15999,21769,1.0
16484,21918,1.0
17370,21713,1.0
19037,21840,1.0
18131,21771,1.0
9647,21727,1.0
12001,21688,1.0
7391,21739,1.0
17978,21811,1.0
14982,21932,1.0
14439,21757,1.0
14885,21934,1.0
19298,21886,1.0
12014,21856,1.0
7301,21934,1.0
21178,21934,1.0
13524,21898,1.0
16279,21688,1.0
10283,21835,1.0
10375,21625,1.0
15757,21674,1.0
7889,21879,1.0
16518,21707,1.0
10893,21779,1.0
17361,21909,1.0
11225,21727,1.0
19569,21709,1.0
8897,21715,1.0
13288,21886,1.0
15370,21879,1.0
14983,21913,1.0
11732,21815,1.0
17487,21739,1.0
18863,21815,1.0
21152,21879,1.0
9391,21630,1.0
17803,21720,1.0
13349,21697,1.0
18948,21667,1.0
16700,21787,1.0
18768,21710,1.0
18461,21898,1.0
11691,21918,1.0
14912,21886,1.0
14150,21846,1.0
15853,21886,1.0
17836,21727,1.0
12182,21653,1.0
16006,21635,1.0
13773,21862,1.0
15025,21667,1.0
16892,21645,1.0
17180,21895,1.0
21411,21937,1.0
11097,21815,1.0
12830,21787,1.0
9460,21802,1.0
9816,21642,1.0
14062,21666,1.0
12045,21609,1.0
17962,21649,1.0
20419,21720,1.0
19960,21840,1.0
19704,21609,1.0
16584,21879,1.0
7251,21793,1.0
18853,21748,1.0
16031,21939,1.0
13938,21688,1.0
12871,21621,1.0
19912,21609,1.0
6953,21688,1.0
19632,21879,1.0
16481,21779,1.0
9280,21944,1.0
8526,21621,1.0
9465,21898,1.0
18892,21675,1.0
12057,21666,1.0
10355,21609,1.0
9244,21667,1.0
17636,21731,1.0
9771,21823,1.0
16048,21842,1.0
20663,21621,1.0
21092,21730,1.0
17398,21821,1.0
21115,21820,1.0
19608,21842,1.0
15511,21645,1.0
21306,21709,1.0
20165,21783,1.0
9925,21896,1.0
